"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility"
"2025-02-04","ZEB   250516P38.00","ZEB","ZEB","ZEB",38,"2025-05-16",1,0,0.24,0.39,30,110,0.39,0,0.4,0,0,0,0,0,0,0.39,0,17.311
"2025-02-04","ZEB   250516P39.00","ZEB","ZEB","ZEB",39,"2025-05-16",1,0,0.33,0.47,30,110,0.47,0,0.5,0,0,0,0,0,0,0.47,25200,15.27
"2025-02-04","ZEB   250516P40.00","ZEB","ZEB","ZEB",40,"2025-05-16",1,0,0.48,0.6,21,111,0.6,0,0.64,0,0,0,0,0,0,0.6,0,13.41
"2025-02-04","ZEB   250516P40.75","ZEB","ZEB","ZEB",40.75,"2025-05-16",1,0,0.65,0.82,21,10,0.83,0,0.79,0,0,0,0,0,0,0.83,10,12.529
"2025-02-04","ZEB   250516P41.00","ZEB","ZEB","ZEB",41,"2025-05-16",1,0,0.72,0.85,10,100,0.85,0,0.84,0,0,0,0,0,0,0.85,27500,11.888
"2025-02-04","ZEB   250516P41.25","ZEB","ZEB","ZEB",41.25,"2025-05-16",1,0,0.8,0.91,10,100,0.91,0,0.91,0,0,0,0,0,0,0.91,60,11.396
"2025-02-04","ZEB   250516P41.50","ZEB","ZEB","ZEB",41.5,"2025-05-16",1,0,0.89,1.02,10,100,1.02,0,1,0,0,0,0,0,0,1.02,50,11.149
"2025-02-04","ZEB   250516P41.75","ZEB","ZEB","ZEB",41.75,"2025-05-16",1,0,0.99,1.12,10,100,1.12,0,1.09,0,0,0,0,0,0,1.12,154,10.786
"2025-02-04","ZEB   250516P42.00","ZEB","ZEB","ZEB",42,"2025-05-16",1,0,1.1,1.2,10,120,1.2,0,1.2,0,0,0,0,0,0,1.2,11520,10.237
"2025-02-04","ZEB   250516P42.25","ZEB","ZEB","ZEB",42.25,"2025-05-16",1,0,1.05,1.38,75,100,1.38,0,1.31,0,0,0,0,0,0,1.38,112,9.167
"2025-02-04","ZEB   250516P42.50","ZEB","ZEB","ZEB",42.5,"2025-05-16",1,0,1.17,1.52,85,100,1.52,0,1.45,0,0,0,0,0,0,1.52,25102,8.689
"2025-02-04","ZEB   250516P42.75","ZEB","ZEB","ZEB",42.75,"2025-05-16",1,0,1.33,1.71,75,135,1.71,0,1.6,0,0,0,0,0,0,1.71,0,8.62
"2025-02-04","ZEB   250516P43.00","ZEB","ZEB","ZEB",43,"2025-05-16",1,0,1.49,1.86,75,135,1.86,0,1.75,0,0,0,0,0,0,1.86,8250,8.064
"2025-02-04","ZEB   250516P43.25","ZEB","ZEB","ZEB",43.25,"2025-05-16",1,0,1.7,2.05,55,135,2.05,0,1.93,0,0,0,0,0,0,2.05,0,8.002
"2025-02-04","ZEB   250516P43.50","ZEB","ZEB","ZEB",43.5,"2025-05-16",1,0,1.91,2.25,20,45,2.25,0,2.11,0,0,0,0,0,0,2.25,21,7.848
"2025-02-04","ZEB   250516P43.75","ZEB","ZEB","ZEB",43.75,"2025-05-16",1,0,2.13,2.44,20,45,2.44,0,2.3,0,0,0,0,0,0,2.44,0,7.441
"2025-02-04","ZEB   250516P44.00","ZEB","ZEB","ZEB",44,"2025-05-16",1,0,2.34,2.65,20,45,2.65,0,2.48,0,0,0,0,0,0,2.65,0,6.195
"2025-02-04","ZEB   250516P44.25","ZEB","ZEB","ZEB",44.25,"2025-05-16",1,0,2.59,2.88,110,45,2.86,0,2.68,0,0,0,0,0,0,2.86,0,6.072
"2025-02-04","ZEB   250516P44.50","ZEB","ZEB","ZEB",44.5,"2025-05-16",1,0,2.83,3.1,110,45,3.08,0,2.86,0,0,0,0,0,0,3.08,0,7.968
"2025-02-04","ZEB   250620P28.00","ZEB","ZEB","ZEB",28,"2025-06-20",1,0,0.01,0.23,45,45,0.23,0,0.18,0,0,0,0,0,0,0.23,0,36.651
"2025-02-04","ZEB   250620P30.00","ZEB","ZEB","ZEB",30,"2025-06-20",1,0,0.03,0.24,20,20,0.25,0,0.16,0,0,0,0,0,0,0.25,30,31.86
"2025-02-04","ZEB   250620P32.00","ZEB","ZEB","ZEB",32,"2025-06-20",1,0,0.05,0.26,20,65,0.26,0,0.18,0,0,0,0,0,0,0.26,8950,27.303
"2025-02-04","ZEB   250620P34.00","ZEB","ZEB","ZEB",34,"2025-06-20",1,0,0.08,0.3,20,100,0.3,0,0.22,0,0,0,0,0,0,0.3,30,23.136
"2025-02-04","ZEB   250620P34.50","ZEB","ZEB","ZEB",34.5,"2025-06-20",1,0,0.09,0.31,20,100,0.31,0,0.28,0,0,0,0,0,0,0.31,0,22.083
"2025-02-04","ZEB   250620P35.00","ZEB","ZEB","ZEB",35,"2025-06-20",1,0,0.1,0.33,20,100,0.33,0,0.28,0,0,0,0,0,0,0.33,29069,21.136
"2025-02-04","ZEB   250620P35.50","ZEB","ZEB","ZEB",35.5,"2025-06-20",1,0,0.11,0.34,20,65,0.34,0,0.3,0,0,0,0,0,0,0.34,12750,20.029
"2025-02-04","ZEB   250620P36.00","ZEB","ZEB","ZEB",36,"2025-06-20",1,0,0.2,0.39,20,100,0.39,0,0.29,0,0,0,0,0,0,0.39,12545,20.199
"2025-02-04","ZEB   250620P37.00","ZEB","ZEB","ZEB",37,"2025-06-20",1,0,0.25,0.41,20,65,0.41,0,0.34,0,0,0,0,0,0,0.41,26680,17.987
"2025-02-04","ZEB   250620P38.00","ZEB","ZEB","ZEB",38,"2025-06-20",1,0,0.33,0.51,50,100,0.51,0,0.42,0,0,0,0,0,0,0.51,26052,16.459
"2025-02-04","ZEB   250620P39.00","ZEB","ZEB","ZEB",39,"2025-06-20",1,0,0.44,0.59,50,20,0.59,0,0.53,0,0,0,0,0,0,0.59,10,14.562
"2025-02-04","ZEB   250620P40.00","ZEB","ZEB","ZEB",40,"2025-06-20",1,0,0.61,0.75,20,100,0.75,0,0.67,0,0,0,0,0,0,0.75,38300,12.991
"2025-02-04","ZEB   250620P40.75","ZEB","ZEB","ZEB",40.75,"2025-06-20",1,0,0.79,0.95,50,100,0.95,0,0.84,0,0,0,0,0,0,0.95,10,12.006
"2025-02-04","ZEB   250620P41.00","ZEB","ZEB","ZEB",41,"2025-06-20",1,0,0.87,1.03,10,100,1.03,0,0.91,0,0,0,0,0,0,1.03,60,11.718
"2025-02-04","ZEB   250620P41.25","ZEB","ZEB","ZEB",41.25,"2025-06-20",1,0,0.95,1.1,40,65,1.1,0,0.98,0,0,0,0,0,0,1.1,20,11.305
"2025-02-04","ZEB   250620P41.50","ZEB","ZEB","ZEB",41.5,"2025-06-20",1,0,1.04,1.21,10,65,1.21,0,1.06,0,0,0,0,0,0,1.21,30,11.064
"2025-02-04","ZEB   250620P41.75","ZEB","ZEB","ZEB",41.75,"2025-06-20",1,0,1.14,1.3,10,55,1.3,0,1.15,0,0,0,0,0,0,1.3,30,10.685
"2025-02-04","ZEB   250620P42.00","ZEB","ZEB","ZEB",42,"2025-06-20",1,0,1.25,1.42,10,100,1.42,0,1.26,0,0,0,0,0,0,1.42,51087,10.412
"2025-02-04","ZEB   250620P42.25","ZEB","ZEB","ZEB",42.25,"2025-06-20",1,0,1.21,1.55,75,55,1.55,0,1.37,0,0,0,0,0,0,1.55,0,9.307
"2025-02-04","ZEB   250620P42.50","ZEB","ZEB","ZEB",42.5,"2025-06-20",1,0,1.35,1.7,50,100,1.7,0,1.5,0,0,0,0,0,0,1.7,39,9.108
"2025-02-04","ZEB   250620P42.75","ZEB","ZEB","ZEB",42.75,"2025-06-20",1,0,1.51,1.87,50,90,1.87,0,1.65,0,0,0,0,0,0,1.87,0,9.013
"2025-02-04","ZEB   250620P43.00","ZEB","ZEB","ZEB",43,"2025-06-20",1,0,1.7,2.01,50,100,2.01,0,1.82,0,0,0,0,0,0,2.01,0,8.797
"2025-02-04","ZEB   250620P43.25","ZEB","ZEB","ZEB",43.25,"2025-06-20",1,0,1.83,2.21,60,135,2.21,0,2,0,0,0,0,0,0,2.21,0,8.431
"2025-02-04","ZEB   250620P43.50","ZEB","ZEB","ZEB",43.5,"2025-06-20",1,0,2.01,2.39,50,125,2.39,0,2.18,0,0,0,0,0,0,2.39,0,8.093
"2025-02-04","ZEB   250620P43.75","ZEB","ZEB","ZEB",43.75,"2025-06-20",1,0,2.19,2.59,20,45,2.59,0,2.36,0,0,0,0,0,0,2.59,0,7.706
"2025-02-04","ZEB   250620P44.00","ZEB","ZEB","ZEB",44,"2025-06-20",1,0,2.4,2.78,20,45,2.78,0,2.54,0,0,0,0,0,0,2.78,0,7.247
"2025-02-04","ZEB   250620P44.25","ZEB","ZEB","ZEB",44.25,"2025-06-20",1,0,2.63,2.99,110,45,2.98,0,2.73,0,0,0,0,0,0,2.98,0,6.994
"2025-02-04","ZEB   250620P44.50","ZEB","ZEB","ZEB",44.5,"2025-06-20",1,0,2.86,3.2,110,35,3.19,0,2.94,0,0,0,0,0,0,3.19,0,7.916
"2025-02-04","ZEB   250620P46.00","ZEB","ZEB","ZEB",46,"2025-06-20",1,0,4.3,4.58,110,170,4.58,0,4.26,0,0,0,0,0,0,4.58,35,0
"2025-02-04","ZEB   250620P48.00","ZEB","ZEB","ZEB",48,"2025-06-20",1,0,6.08,6.55,135,45,6.5,0,6.2,0,0,0,0,0,0,6.5,35,0
"2025-02-04","ZEB   250620P50.00","ZEB","ZEB","ZEB",50,"2025-06-20",1,0,8.25,8.54,110,35,8.52,0,8.2,0,0,0,0,0,0,8.52,0,0
"2025-02-04","ZEB   250718P41.00","ZEB","ZEB","ZEB",41,"2025-07-18",1,0,0.99,1.13,10,90,1.13,50,1.02,-0.52,0.5,0.5,0.5,25,5,1.13,70,11.551
"2025-02-04","ZEB   250718P41.25","ZEB","ZEB","ZEB",41.25,"2025-07-18",1,0,1.08,1.22,10,90,1.22,90,1.1,-0.6,0.5,0.5,0.5,45,9,1.22,330,11.293
"2025-02-04","ZEB   250718P41.50","ZEB","ZEB","ZEB",41.5,"2025-07-18",1,0,1.17,1.32,40,90,1.32,50,1.2,-0.7,0.5,0.5,0.5,25,5,1.32,50,11.012
"2025-02-04","ZEB   250718P41.75","ZEB","ZEB","ZEB",41.75,"2025-07-18",1,0,1.27,1.43,10,90,1.43,0,1.3,0,0,0,0,0,0,1.43,20,10.749
"2025-02-04","ZEB   250718P42.00","ZEB","ZEB","ZEB",42,"2025-07-18",1,0,1.38,1.53,10,90,1.53,0,1.41,0,0,0,0,0,0,1.53,30,10.409
"2025-02-04","ZEB   250718P42.25","ZEB","ZEB","ZEB",42.25,"2025-07-18",1,0,1.33,1.67,50,90,1.67,0,1.51,0,0,0,0,0,0,1.67,0,9.411
"2025-02-04","ZEB   250718P42.50","ZEB","ZEB","ZEB",42.5,"2025-07-18",1,0,1.5,1.8,50,90,1.8,0,1.63,0,0,0,0,0,0,1.8,0,9.302
"2025-02-04","ZEB   250718P42.75","ZEB","ZEB","ZEB",42.75,"2025-07-18",1,0,1.62,1.95,50,80,1.95,0,1.76,0,0,0,0,0,0,1.95,0,8.943
"2025-02-04","ZEB   250718P43.00","ZEB","ZEB","ZEB",43,"2025-07-18",1,0,1.78,2.1,40,80,2.1,0,1.9,0,0,0,0,0,0,2.1,0,8.673
"2025-02-04","ZEB   250718P43.25","ZEB","ZEB","ZEB",43.25,"2025-07-18",1,0,1.95,2.25,50,80,2.25,0,2.05,0,0,0,0,0,0,2.25,0,8.328
"2025-02-04","ZEB   250718P43.50","ZEB","ZEB","ZEB",43.5,"2025-07-18",1,0,2.13,2.42,30,80,2.42,0,2.21,0,0,0,0,0,0,2.42,0,8.018
"2025-02-04","ZEB   250718P43.75","ZEB","ZEB","ZEB",43.75,"2025-07-18",1,0,2.25,2.62,20,35,2.61,0,2.36,0,0,0,0,0,0,2.61,0,7.274
"2025-02-04","ZEB   250718P44.00","ZEB","ZEB","ZEB",44,"2025-07-18",1,0,2.45,2.8,110,170,2.8,0,2.55,0,0,0,0,0,0,2.8,0,6.687
"2025-02-04","ZEB   250718P44.25","ZEB","ZEB","ZEB",44.25,"2025-07-18",1,0,2.68,3.01,110,170,3.01,0,2.74,0,0,0,0,0,0,3.01,0,6.466
"2025-02-04","ZEB   250718P44.50","ZEB","ZEB","ZEB",44.5,"2025-07-18",1,0,2.9,3.2,110,170,3.2,0,2.93,0,0,0,0,0,0,3.2,0,4.454
"2025-02-04","ZEB   250919P19.00","ZEB","ZEB","ZEB",19,"2025-09-19",1,0,0.01,0.1,35,10,0.11,0,0.13,0,0,0,0,0,0,0.11,10,45.777
"2025-02-04","ZEB   250919P30.00","ZEB","ZEB","ZEB",30,"2025-09-19",1,0,0.04,0.36,20,55,0.36,20,0.28,0.37,0.39,0.65,0.39,9,2,0.36,75,26.594
"2025-02-04","ZEB   250919P31.00","ZEB","ZEB","ZEB",31,"2025-09-19",1,0,0.07,0.42,20,85,0.42,0,0.32,0,0,0,0,0,0,0.42,0,25.545
"2025-02-04","ZEB   250919P32.00","ZEB","ZEB","ZEB",32,"2025-09-19",1,0,0.1,0.39,20,55,0.39,0,0.31,0,0,0,0,0,0,0.39,60,23.284
"2025-02-04","ZEB   250919P34.00","ZEB","ZEB","ZEB",34,"2025-09-19",1,0,0.24,0.5,20,55,0.5,0,0.35,0,0,0,0,0,0,0.5,55125,21.19
"2025-02-04","ZEB   250919P35.00","ZEB","ZEB","ZEB",35,"2025-09-19",1,0,0.29,0.54,20,45,0.54,0,0.39,0,0,0,0,0,0,0.54,30000,19.553
"2025-02-04","ZEB   250919P36.00","ZEB","ZEB","ZEB",36,"2025-09-19",1,0,0.35,0.61,30,100,0.61,0,0.46,0,0,0,0,0,0,0.61,11105,18.07
"2025-02-04","ZEB   250919P37.00","ZEB","ZEB","ZEB",37,"2025-09-19",1,0,0.44,0.7,30,100,0.7,0,0.56,0,0,0,0,0,0,0.7,23250,16.703
"2025-02-04","ZEB   250919P38.00","ZEB","ZEB","ZEB",38,"2025-09-19",1,0,0.56,0.8,20,55,0.8,5500,0,0,0,0,0,4070,1,0.8,20152,15.298
"2025-02-04","ZEB   250919P39.00","ZEB","ZEB","ZEB",39,"2025-09-19",1,0,0.72,0.99,30,65,0.99,0,0.85,0,0,0,0,0,0,0.99,10530,14.198
"2025-02-04","ZEB   250919P40.00","ZEB","ZEB","ZEB",40,"2025-09-19",1,0,0.94,1.19,20,100,1.19,0,1.11,0,0,0,0,0,0,1.19,73250,12.952
"2025-02-04","ZEB   250919P41.00","ZEB","ZEB","ZEB",41,"2025-09-19",1,0,1.23,1.48,20,100,1.48,10,1.29,-0.02,1.27,1.27,1.27,12,1,1.48,10030,11.8
"2025-02-04","ZEB   250919P42.00","ZEB","ZEB","ZEB",42,"2025-09-19",1,0,1.62,1.88,20,65,1.88,5500,0,0,0,0,0,9240,1,1.88,57785,10.739
"2025-02-04","ZEB   250919P43.00","ZEB","ZEB","ZEB",43,"2025-09-19",1,0,2,2.47,85,100,2.47,0,2.29,0,0,0,0,0,0,2.47,19500,9.422
"2025-02-04","ZEB   250919P44.00","ZEB","ZEB","ZEB",44,"2025-09-19",1,0,2.59,3.14,75,80,3.14,0,2.93,0,0,0,0,0,0,3.14,324,7.978
"2025-02-04","ZEB   250919P46.00","ZEB","ZEB","ZEB",46,"2025-09-19",1,0,4.4,4.79,20,35,4.77,0,4.5,0,0,0,0,0,0,4.77,11,0
"2025-02-04","ZEB   250919P48.00","ZEB","ZEB","ZEB",48,"2025-09-19",1,0,6.3,6.65,110,45,6.65,0,6.35,0,0,0,0,0,0,6.65,273,0
"2025-02-04","ZEB   250919P50.00","ZEB","ZEB","ZEB",50,"2025-09-19",1,0,8.25,8.6,110,45,8.6,0,8.3,0,0,0,0,0,0,8.6,170,0
"2025-02-04","ZEB   251219P30.00","ZEB","ZEB","ZEB",30,"2025-12-19",1,0,0.17,0.5,10,20,0.5,0,0.43,0,0,0,0,0,0,0.5,36,25.261
"2025-02-04","ZEB   251219P35.00","ZEB","ZEB","ZEB",35,"2025-12-19",1,0,0.43,0.6,30,58,0.6,0,0.59,0,0,0,0,0,0,0.6,16027,17.565
"2025-02-04","ZEB   251219P36.00","ZEB","ZEB","ZEB",36,"2025-12-19",1,0,0.53,0.71,30,57,0.71,0,0.71,0,0,0,0,0,0,0.71,18515,16.584
"2025-02-04","ZEB   251219P37.00","ZEB","ZEB","ZEB",37,"2025-12-19",1,0,0.64,0.84,30,20,0.84,0,0.8,0,0,0,0,0,0,0.84,30050,15.522
"2025-02-04","ZEB   251219P38.00","ZEB","ZEB","ZEB",38,"2025-12-19",1,0,0.8,0.94,20,1,0.94,0,0.89,0,0,0,0,0,0,0.94,55002,14.311
"2025-02-04","ZEB   251219P40.00","ZEB","ZEB","ZEB",40,"2025-12-19",1,0,1.24,1.57,30,20,1.57,0,1.45,0,0,0,0,0,0,1.57,69510,13.029
"2025-02-04","ZEB   251219P41.00","ZEB","ZEB","ZEB",41,"2025-12-19",1,0,1.56,1.9,30,20,1.9,0,1.76,0,0,0,0,0,0,1.9,20080,12.126
"2025-02-04","ZEB   251219P42.00","ZEB","ZEB","ZEB",42,"2025-12-19",1,0,1.97,2.3,20,55,2.3,0,2.13,0,0,0,0,0,0,2.3,38500,11.232
"2025-02-04","ZEB   251219P43.00","ZEB","ZEB","ZEB",43,"2025-12-19",1,0,2.24,2.82,55,92,2.82,0,2.67,0,0,0,0,0,0,2.82,31020,9.575
"2025-02-04","ZEB   251219P44.00","ZEB","ZEB","ZEB",44,"2025-12-19",1,0,2.85,3.43,70,72,3.43,0,3.25,0,0,0,0,0,0,3.43,0,8.536
"2025-02-04","ZEB   251219P45.00","ZEB","ZEB","ZEB",45,"2025-12-19",1,0,3.65,4.14,45,72,4.14,0,3.9,0,0,0,0,0,0,4.14,0,7.639
"2025-02-04","ZEB   251219P46.00","ZEB","ZEB","ZEB",46,"2025-12-19",1,0,4.55,4.95,20,147,4.95,0,4.7,0,0,0,0,0,0,4.95,0,5.628
"2025-02-04","ZEB   251219P48.00","ZEB","ZEB","ZEB",48,"2025-12-19",1,0,6.07,6.71,35,35,6.69,0,6.39,0,0,0,0,0,0,6.69,0,0
"2025-02-04","ZEB   251219P50.00","ZEB","ZEB","ZEB",50,"2025-12-19",1,0,8.05,8.61,10,35,8.59,0,8.28,0,0,0,0,0,0,8.59,0,0
"2025-02-04","ZEB   260320P18.00","ZEB","ZEB","ZEB",18,"2026-03-20",1,0,0.01,0.12,45,11,0.12,0,0.12,0,0,0,0,0,0,0.12,24,36.969
"2025-02-04","ZEB   260320P19.00","ZEB","ZEB","ZEB",19,"2026-03-20",1,0,0.02,0.12,100,12,0.12,0,0.12,0,0,0,0,0,0,0.12,87046,35.127
"2025-02-04","ZEB   260320P20.00","ZEB","ZEB","ZEB",20,"2026-03-20",1,0,0.02,0.13,100,12,0.13,0,0.13,0,0,0,0,0,0,0.13,176762,33.342
"2025-02-04","ZEB   260320P22.00","ZEB","ZEB","ZEB",22,"2026-03-20",1,0,0.02,0.54,100,35,0.54,35,0.55,-0.01,0.54,0.54,0.54,18,1,0.54,1,37.345
"2025-02-04","ZEB   260320P23.00","ZEB","ZEB","ZEB",23,"2026-03-20",1,0,0.02,0.23,100,11,0.23,0,0.23,0,0,0,0,0,0,0.23,27057,29.916
"2025-02-04","ZEB   260320P24.00","ZEB","ZEB","ZEB",24,"2026-03-20",1,0,0.02,0.57,100,35,0.57,0,0.57,0,0,0,0,0,0,0.57,15500,33.239
"2025-02-04","ZEB   260320P25.00","ZEB","ZEB","ZEB",25,"2026-03-20",1,0,0.02,0.22,100,12,0.22,0,0.22,0,0,0,0,0,0,0.22,113673,25.929
"2025-02-04","ZEB   260320P26.00","ZEB","ZEB","ZEB",26,"2026-03-20",1,0,0.02,0.59,100,60,0.59,0,0.6,0,0,0,0,0,0,0.59,60070,29.268
"2025-02-04","ZEB   260320P27.00","ZEB","ZEB","ZEB",27,"2026-03-20",1,0,0.02,0.61,10,60,0.61,0,0.59,0,0,0,0,0,0,0.61,32000,27.473
"2025-02-04","ZEB   260320P28.00","ZEB","ZEB","ZEB",28,"2026-03-20",1,0,0.11,0.31,20,11,0.31,0,0.31,0,0,0,0,0,0,0.31,69351,23.244
"2025-02-04","ZEB   260320P29.00","ZEB","ZEB","ZEB",29,"2026-03-20",1,0,0.05,0.59,10,70,0.59,0,0.56,0,0,0,0,0,0,0.59,39120,23.711
"2025-02-04","ZEB   260320P30.00","ZEB","ZEB","ZEB",30,"2026-03-20",1,0,0.19,0.35,20,1,0.35,0,0.34,0,0,0,0,0,0,0.35,70843,20.948
"2025-02-04","ZEB   260320P31.00","ZEB","ZEB","ZEB",31,"2026-03-20",1,0,0.07,0.67,10,70,0.67,0,0.65,0,0,0,0,0,0,0.67,29620,20.834
"2025-02-04","ZEB   260320P32.00","ZEB","ZEB","ZEB",32,"2026-03-20",1,0,0.23,0.67,10,45,0.67,0,0.7,0,0,0,0,0,0,0.67,26180,20.118
"2025-02-04","ZEB   260320P33.00","ZEB","ZEB","ZEB",33,"2026-03-20",1,0,0.42,0.55,30,1,0.55,1,0.51,0,0.51,0.51,0.51,0,1,0.55,38605,18.687
"2025-02-04","ZEB   260320P34.00","ZEB","ZEB","ZEB",34,"2026-03-20",1,0,0.5,0.6,30,1,0.6,0,0.6,0,0,0,0,0,0,0.6,47664,17.544
"2025-02-04","ZEB   260320P34.50","ZEB","ZEB","ZEB",34.5,"2026-03-20",1,0,0.54,0.9,20,82,0.9,0,0.89,0,0,0,0,0,0,0.9,5,18.309
"2025-02-04","ZEB   260320P35.00","ZEB","ZEB","ZEB",35,"2026-03-20",1,0,0.59,0.92,30,92,0.92,0,0.9,0,0,0,0,0,0,0.92,44632,17.632
"2025-02-04","ZEB   260320P36.00","ZEB","ZEB","ZEB",36,"2026-03-20",1,0,0.71,1.12,20,92,1.12,0,1.03,0,0,0,0,0,0,1.12,21040,16.964
"2025-02-04","ZEB   260320P37.00","ZEB","ZEB","ZEB",37,"2026-03-20",1,0,0.85,1.28,20,92,1.28,0,1.27,0,0,0,0,0,0,1.28,5328,15.992
"2025-02-04","ZEB   260320P38.00","ZEB","ZEB","ZEB",38,"2026-03-20",1,0,1.02,1.2,30,11,1.2,1,1.11,0.06,1.17,1.17,1.17,1,1,1.2,23500,14.085
"2025-02-04","ZEB   260320P39.00","ZEB","ZEB","ZEB",39,"2026-03-20",1,0,1.24,1.67,30,45,1.67,0,1.62,0,0,0,0,0,0,1.67,19030,14.031
"2025-02-04","ZEB   260320P40.00","ZEB","ZEB","ZEB",40,"2026-03-20",1,0,1.52,1.73,30,11,1.73,10,1.6,0,1.6,1.6,1.6,15,2,1.73,24162,12.517
"2025-02-04","ZEB   260320P42.00","ZEB","ZEB","ZEB",42,"2026-03-20",1,0,2.28,2.76,20,92,2.76,0,2.64,0,0,0,0,0,0,2.76,64770,11.765
"2025-02-04","ZEB   260320P43.00","ZEB","ZEB","ZEB",43,"2026-03-20",1,0,2.71,3.2,20,57,3.2,0,3.1,0,0,0,0,0,0,3.2,14045,10.611
"2025-02-04","ZEB   260320P44.00","ZEB","ZEB","ZEB",44,"2026-03-20",1,0,3.25,3.87,55,72,3.87,0,3.67,0,0,0,0,0,0,3.87,0,9.949
"2025-02-04","ZEB   260320P45.00","ZEB","ZEB","ZEB",45,"2026-03-20",1,0,3.95,4.55,20,82,4.55,0,4.31,0,0,0,0,0,0,4.55,10,9.233
"2025-02-04","ZEB   260320P50.00","ZEB","ZEB","ZEB",50,"2026-03-20",1,0,8.25,8.83,10,35,8.81,0,8.51,0,0,0,0,0,0,8.81,0,0
"2025-02-04","ZEB   260320P60.00","ZEB","ZEB","ZEB",60,"2026-03-20",1,0,18,18.6,10,45,18.6,0,18.35,0,0,0,0,0,0,18.6,0,0
"2025-02-04","ZEB   260619P30.00","ZEB","ZEB","ZEB",30,"2026-06-19",1,0,0.14,0.79,10,35,0.79,0,0.79,0,0,0,0,0,0,0.79,0,21.734
"2025-02-04","ZEB   260619P31.00","ZEB","ZEB","ZEB",31,"2026-06-19",1,0,0.19,0.85,10,35,0.85,0,0.84,0,0,0,0,0,0,0.85,0,20.648
"2025-02-04","ZEB   260619P32.00","ZEB","ZEB","ZEB",32,"2026-06-19",1,0,0.47,0.92,20,45,0.92,0,0.91,0,0,0,0,0,0,0.92,21,20.764
"2025-02-04","ZEB   260619P33.00","ZEB","ZEB","ZEB",33,"2026-06-19",1,0,0.55,0.95,20,82,0.95,0,0.89,0,0,0,0,0,0,0.95,28,19.442
"2025-02-04","ZEB   260619P34.00","ZEB","ZEB","ZEB",34,"2026-06-19",1,0,0.64,1.05,20,82,1.05,0,1.04,0,0,0,0,0,0,1.05,30,18.418
"2025-02-04","ZEB   260619P35.00","ZEB","ZEB","ZEB",35,"2026-06-19",1,0,0.75,1.18,20,82,1.18,0,1.16,0,0,0,0,0,0,1.18,12000,17.486
"2025-02-04","ZEB   260619P36.00","ZEB","ZEB","ZEB",36,"2026-06-19",1,0,0.89,1.34,10,72,1.34,0,1.24,0,0,0,0,0,0,1.34,0,16.635
"2025-02-04","ZEB   260619P37.00","ZEB","ZEB","ZEB",37,"2026-06-19",1,0,1.05,1.52,20,82,1.52,0,1.4,0,0,0,0,0,0,1.52,0,15.756
"2025-02-04","ZEB   260619P38.00","ZEB","ZEB","ZEB",38,"2026-06-19",1,0,1.25,1.74,20,82,1.74,27000,0,0,0,0,0,39150,3,1.74,0,14.946
"2025-02-04","ZEB   260619P39.00","ZEB","ZEB","ZEB",39,"2026-06-19",1,0,1.5,2.02,20,72,2.02,0,1.95,0,0,0,0,0,0,2.02,0,14.245
"2025-02-04","ZEB   260619P40.00","ZEB","ZEB","ZEB",40,"2026-06-19",1,0,1.79,2.35,20,45,2.35,0,2.24,0,0,0,0,0,0,2.35,13805,13.543
"2025-02-04","ZEB   260619P41.00","ZEB","ZEB","ZEB",41,"2026-06-19",1,0,2.15,2.74,20,55,2.74,0,2.64,0,0,0,0,0,0,2.74,8,12.911
"2025-02-04","ZEB   260619P42.00","ZEB","ZEB","ZEB",42,"2026-06-19",1,0,2.57,3.2,20,55,3.2,0,3.05,0,0,0,0,0,0,3.2,10,12.308
"2025-02-04","ZEB   260619P43.00","ZEB","ZEB","ZEB",43,"2026-06-19",1,0,2.99,3.7,55,55,3.7,0,3.55,0,0,0,0,0,0,3.7,0,11.443
"2025-02-04","ZEB   260619P44.00","ZEB","ZEB","ZEB",44,"2026-06-19",1,0,3.54,4.3,60,45,4.3,0,4.1,0,0,0,0,0,0,4.3,0,10.807
"2025-02-04","ZEB   260619P45.00","ZEB","ZEB","ZEB",45,"2026-06-19",1,0,4.2,4.95,80,45,4.95,0,4.74,0,0,0,0,0,0,4.95,0,10.192
"2025-02-04","ZEB   260619P46.00","ZEB","ZEB","ZEB",46,"2026-06-19",1,0,4.9,5.6,55,47,5.6,0,5.44,0,0,0,0,0,0,5.6,0,9.06
"2025-02-04","ZEB   260619P47.00","ZEB","ZEB","ZEB",47,"2026-06-19",1,0,5.7,6.45,55,82,6.45,0,6.2,0,0,0,0,0,0,6.45,40,8.534
"2025-02-04","ZEB   260619P48.00","ZEB","ZEB","ZEB",48,"2026-06-19",1,0,6.5,7.25,55,45,7.25,0,7,0,0,0,0,0,0,7.25,0,0
"2025-02-04","ZEB   260619P49.00","ZEB","ZEB","ZEB",49,"2026-06-19",1,0,7.4,8.15,55,45,8.15,0,7.87,0,0,0,0,0,0,8.15,0,0
"2025-02-04","ZEB   260619P50.00","ZEB","ZEB","ZEB",50,"2026-06-19",1,0,8.3,9.08,45,35,9.07,0,8.77,0,0,0,0,0,0,9.07,0,0
